"FIPS"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic Component"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Geographic Identifier"	"Tribal Tract"	"Tribal Block Group"	"Area (Land)"	"Area (Water)"	"Total Population"	"Total Population"	"Population Density (per sq. mile)"	"Area (Land)"	"Area Total"	"Area (Land)"	"Area (Water)"	"% Area (Land)"	"% Area (Water)"	"Total Population"	"Under 18 Years"	"18 to 34 Years"	"35 to 64 Years"	"65 and over"	"% Under 18 Years"	"% 18 to 34 Years"	"% 35 to 64 Years"	"% 65 and over"	"Total Population"	"Not Hispanic or Latino"	"Not Hispanic or Latino: White Alone"	"Not Hispanic or Latino: Black or African American Alone"	"Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Not Hispanic or Latino: Asian Alone"	"Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Not Hispanic or Latino: Some Other Race Alone"	"Not Hispanic or Latino: Two or More races"	"Hispanic or Latino"	"Hispanic or Latino: White Alone"	"Hispanic or Latino: Black or African American Alone"	"Hispanic or Latino: American Indian and Alaska Native Alone"	"Hispanic or Latino: Asian Alone"	"Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Hispanic or Latino: Some Other Race Alone"	"Hispanic or Latino: Two or More races"	"% Not Hispanic or Latino"	"% Not Hispanic or Latino: White Alone"	"% Not Hispanic or Latino: Black or African American Alone"	"% Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Not Hispanic or Latino: Asian Alone"	"% Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Not Hispanic or Latino: Some Other Race Alone"	"% Not Hispanic or Latino: Two or More races"	"% Hispanic or Latino"	"% Hispanic or Latino: White Alone"	"% Hispanic or Latino: Black or African American Alone"	"% Hispanic or Latino: American Indian and Alaska Native Alone"	"% Hispanic or Latino: Asian Alone"	"% Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Hispanic or Latino: Some Other Race Alone"	"% Hispanic or Latino: Two or More races"	"Population 25 Years and over"	"Population 25 Years and over: Less Than High School"	"Population 25 Years and over: High School Graduate (includes equivalency)"	"Population 25 Years and over: Some college"	"Population 25 Years and over: Bachelor's degree"	"Population 25 Years and over: Master's degree"	"Population 25 Years and over: Professional school degree"	"Population 25 Years and over: Doctorate degree"	"% Population 25 Years and over: Less Than High School"	"% Population 25 Years and over: High School Graduate (includes equivalency)"	"% Population 25 Years and over: Some college"	"% Population 25 Years and over: Bachelor's degree"	"% Population 25 Years and over: Master's degree"	"% Population 25 Years and over: Professional school degree"	"% Population 25 Years and over: Doctorate degree"	"Total Employed Civilian Population 16 Years And Over"	"Agriculture, forestry, fishing and hunting, and mining"	"Construction"	"Manufacturing"	"Wholesale trade"	"Retail trade"	"Transportation and warehousing, and utilities"	"Information"	"Finance and insurance, and real estate and rental and leasing"	"Professional, scientific, and management, and administrative and waste management services"	"Educational services, and health care and social assistance"	"Arts, entertainment, and recreation, and accommodation and food services"	"Other services, except public administration"	"Public administration"	"% Agriculture, forestry, fishing and hunting, and mining"	"% Construction"	"% Manufacturing"	"% Wholesale trade"	"% Retail trade"	"% Transportation and warehousing, and utilities"	"% Information"	"% Finance and insurance, and real estate and rental and leasing"	"% Professional, scientific, and management, and administrative and waste management services"	"% Educational services, and health care and social assistance"	"% Arts, entertainment, and recreation, and accommodation and food services"	"% Other services, except public administration"	"% Public administration"	"Occupied Housing Units"	"Occupied Housing Units: Owner Occupied"	"Occupied Housing Units: Renter Occupied"	"% Occupied Housing Units: Owner Occupied"	"% Occupied Housing Units: Renter Occupied"	"Housing units"	"Housing units: Occupied"	"Housing units: Vacant"	"% Housing units: Occupied"	"% Housing units: Vacant"	"Owner-occupied housing units: Median value"	"Renter-Occupied Paying Cash Rent: Median Gross Rent"	"Renter-Occupied Paying Cash Rent: Median Gross Rent as a Percentage of Household Income In 2012"	"Families"	"Families: Income in 2012 below poverty level"	"Families: Income in 2012 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"Families: Income in 2012 below poverty level: Married Couple Family: No related children under 18 Years"	"Families: Income in 2012 below poverty level: Male Householder, no wife present"	"Families: Income in 2012 below poverty level: Male Householder, no wife present: With related children under 18 Years"	"Families: Income in 2012 below poverty level: Male Householder, no wife present: No related children under 18 Years"	"Families: Income in 2012 below poverty level: Female Householder, no husband present"	"Families: Income in 2012 below poverty level: Female Householder, no husband present: With related children under 18 Years"	"Families: Income in 2012 below poverty level: Female Householder, no husband present: No related children under 18 Years"	"Families: Income in 2012 at or above poverty level"	"% Families: Income in 2012 below poverty level"	"% Families: Income in 2012 below poverty level: Married Couple Family: With Related Child Living Bellow Poverty Level"	"% Families: Income in 2012 below poverty level: Married Couple Family: No related children under 18 Years"	"% Families: Income in 2012 below poverty level: Male Householder, no wife present"	"% Families: Income in 2012 below poverty level: Male Householder, no wife present: With related children under 18 Years"	"% Families: Income in 2012 below poverty level: Male Householder, no wife present: No related children under 18 Years"	"% Families: Income in 2012 below poverty level: Female Householder, no husband present"	"% Families: Income in 2012 below poverty level: Female Householder, no husband present: With related children under 18 Years"	"% Families: Income in 2012 below poverty level: Female Householder, no husband present: No related children under 18 Years"	"% Families: Income in 2012 at or above poverty level"	"Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Total"	"Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Same House 1 Year Ago"	"Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved Within Same County"	"Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved From Different County Within Same State"	"Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved From Different State"	"Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved From Abroad"	"Std. Error: Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Total"	"Std. Error: Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Same House 1 Year Ago"	"Std. Error: Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved Within Same County"	"Std. Error: Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved From Different County Within Same State"	"Std. Error: Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved From Different State"	"Std. Error: Population 15 Years And Over In The United States With Income: Median Income In The Past 12 Months -- Moved From Abroad"	"Owner-Occupied Housing Units: Median Household Income -- Total"	"Owner-Occupied Housing Units: Median Household Income -- Median Household Income For Units With A Mortgage"	"Owner-Occupied Housing Units: Median Household Income -- Median Household Income For Units Without A Mortgage"	"Std. Error: Owner-Occupied Housing Units: Median Household Income -- Total"	"Std. Error: Owner-Occupied Housing Units: Median Household Income -- Median Household Income For Units With A Mortgage"	"Std. Error: Owner-Occupied Housing Units: Median Household Income -- Median Household Income For Units Without A Mortgage"
"250171100011000354400"	"Census Tract 3544, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3544, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001736"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"354400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000354400"	""	""	"295694"	"0"	1702	1702	14907.84	0.114168096531721	0.1141681	0.1141681	0	100	0	1702	376	353	824	149	22.09	20.74	48.41	8.75	1702	1656	1548	11	20	11	0	10	56	46	24	0	0	0	0	22	0	97.3	90.95	0.65	1.18	0.65	0	0.59	3.29	2.7	1.41	0	0	0	0	1.29	0	1254	7	90	103	415	385	96	158	0.56	7.18	8.21	33.09	30.7	7.66	12.6	1043	3	10	98	0	49	20	53	62	192	392	91	34	39	0.29	0.96	9.4	0	4.7	1.92	5.08	5.94	18.41	37.58	8.72	3.26	3.74	771	456	315	59.14	40.86	832	771	61	92.67	7.33	629000	1618	28	394	15	0	0	0	0	0	15	15	0	379	3.81	0	0	0	0	0	3.81	3.81	0	96.19	58839	57353	94896	31042	8393	7143	5706.0606060606	4407.27272727272	8524.84848484848	2218.78787878787	12201.8181818181	375.757575757575	124583	139792	65750	22490.303030303	37347.8787878787	25798.7878787878
"250171100011000354500"	"Census Tract 3545, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3545, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001737"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"354500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000354500"	""	""	"396387"	"0"	2133	2133	13937	0.153045882838067	0.1530459	0.1530459	0	100	0	2133	157	786	799	391	7.36	36.85	37.46	18.33	2133	2047	1631	118	0	233	0	0	65	86	75	0	0	0	0	11	0	95.97	76.47	5.53	0	10.92	0	0	3.05	4.03	3.52	0	0	0	0	0.52	0	1749	69	9	126	507	577	176	285	3.95	0.51	7.2	28.99	32.99	10.06	16.3	1250	0	6	100	9	26	18	30	88	318	487	102	37	29	0	0.48	8	0.72	2.08	1.44	2.4	7.04	25.44	38.96	8.16	2.96	2.32	1260	470	790	37.3	62.7	1317	1260	57	95.67	4.33	703100	1734	29	442	45	12	33	0	0	0	0	0	0	397	10.18	2.71	7.47	0	0	0	0	0	0	89.82	48164	55050	45313	24583	26250	35278	5978.18181818181	5756.36363636363	19067.8787878787	10820	17967.8787878787	48450.9090909091	136750	153309	104135	25493.9393939394	40207.8787878787	36761.2121212121
"250171100011000354600"	"Census Tract 3546, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3546, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001738"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"354600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000354600"	""	""	"1491719"	"6670"	5128	5128	8903.459	0.57595595037506	0.5785313	0.5759559	0.002575302	99.55	0.45	5128	913	1208	2156	851	17.8	23.56	42.04	16.6	5128	4985	3367	875	10	658	0	0	75	143	85	44	13	0	0	1	0	97.21	65.66	17.06	0.2	12.83	0	0	1.46	2.79	1.66	0.86	0.25	0	0	0.02	0	3950	115	427	544	1111	809	377	567	2.91	10.81	13.77	28.13	20.48	9.54	14.35	2737	0	31	109	72	243	28	82	183	521	1117	170	108	73	0	1.13	3.98	2.63	8.88	1.02	3	6.69	19.04	40.81	6.21	3.95	2.67	2241	991	1250	44.22	55.78	2291	2241	50	97.82	2.18	551500	1585	26.5	1215	92	15	14	0	0	0	63	50	13	1123	7.57	1.23	1.15	0	0	0	5.19	4.12	1.07	92.43	45308	39893	48229	53616	50833	12946	6826.0606060606	7347.27272727272	11389.6969696969	41345.4545454545	23790.909090909	16447.2727272727	111302	141875	24120	25245.4545454545	28893.3333333333	21851.5151515151
"250171100011000354700"	"Census Tract 3547, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3547, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001739"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"354700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000354700"	""	""	"355847"	"0"	2534	2534	18443.4	0.137393300663941	0.1373933	0.1373933	0	100	0	2534	376	811	1040	307	14.84	32	41.04	12.12	2534	2415	1979	157	0	198	0	1	80	119	46	0	0	0	0	42	31	95.3	78.1	6.2	0	7.81	0	0.04	3.16	4.7	1.82	0	0	0	0	1.66	1.22	1990	42	133	183	548	633	150	301	2.11	6.68	9.2	27.54	31.81	7.54	15.13	1587	0	0	20	21	52	7	95	120	345	686	144	46	51	0	0	1.26	1.32	3.28	0.44	5.99	7.56	21.74	43.23	9.07	2.9	3.21	1228	614	614	50	50	1246	1228	18	98.56	1.44	690700	1728	24.6000003814697	515	16	0	0	0	0	0	16	6	10	499	3.11	0	0	0	0	0	3.11	1.17	1.94	96.89	56019	56311	45250	52361	122679	""	3551.51515151515	3927.27272727272	9947.27272727272	14270.909090909	61629.6969696969	""	131250	175139	70114	20073.3333333333	22289.0909090909	7963.63636363636
"250171100011000354800"	"Census Tract 3548, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3548, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001740"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"354800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000354800"	""	""	"310502"	"0"	2151	2151	17942.12	0.119885497538985	0.1198855	0.1198855	0	100	0	2151	276	771	877	227	12.83	35.84	40.77	10.55	2151	2042	1855	33	0	135	0	0	19	109	66	12	0	9	0	22	0	94.93	86.24	1.53	0	6.28	0	0	0.88	5.07	3.07	0.56	0	0.42	0	1.02	0	1666	7	178	157	504	509	142	169	0.42	10.68	9.42	30.25	30.55	8.52	10.14	1459	0	15	90	23	119	15	36	75	406	395	142	59	84	0	1.03	6.17	1.58	8.16	1.03	2.47	5.14	27.83	27.07	9.73	4.04	5.76	1000	579	421	57.9	42.1	1000	1000	0	100	0	521900	1463	26.8999996185303	428	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	100	47066	51250	46739	35724	29896	20833	3556.96969696969	3380.60606060606	23352.1212121212	9696.96969696969	61393.3333333333	11948.4848484848	119250	122167	69583	6982.42424242424	9246.0606060606	13914.5454545454
"250171100011000354900"	"Census Tract 3549, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3549, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001741"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"354900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000354900"	""	""	"1248426"	"45236"	5930	5930	12302.39	0.48201999391503	0.4994857	0.48202	0.01746572	96.5	3.5	5930	1382	1891	2210	447	23.31	31.89	37.27	7.54	5930	5445	2754	1356	12	895	0	44	384	485	303	74	13	0	0	41	54	91.82	46.44	22.87	0.2	15.09	0	0.74	6.48	8.18	5.11	1.25	0.22	0	0	0.69	0.91	4137	452	754	716	1084	642	200	289	10.93	18.23	17.31	26.2	15.52	4.83	6.99	3317	0	42	251	51	402	93	80	157	494	1283	151	246	67	0	1.27	7.57	1.54	12.12	2.8	2.41	4.73	14.89	38.68	4.55	7.42	2.02	2575	697	1878	27.07	72.93	2705	2575	130	95.19	4.81	518100	1091	31.8999996185303	1487	196	42	29	19	0	19	106	106	0	1291	13.18	2.82	1.95	1.28	0	1.28	7.13	7.13	0	86.82	29583	28750	41742	19438	35133	""	2286.66666666666	2755.75757575757	12090.303030303	11525.4545454545	8780	""	119459	143482	72750	7889.09090909091	17072.7272727272	39670.303030303
"250171100011000355000"	"Census Tract 3550, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"Census Tract 3550, Cambridge city, Cambridge city, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001742"	""	""	""	""	"25"	"017"	"11000"	"11000"	"2511000"	"355000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171100011000355000"	""	""	"460769"	"6449"	3001	3001	16868.66	0.177903913068323	0.1803939	0.1779039	0.002489973	98.62	1.38	3001	512	849	1224	416	17.06	28.29	40.79	13.86	3001	2624	2054	355	6	185	0	0	24	377	320	0	0	0	0	50	7	87.44	68.44	11.83	0.2	6.16	0	0	0.8	12.56	10.66	0	0	0	0	1.67	0.23	2361	229	345	201	757	528	90	211	9.7	14.61	8.51	32.06	22.36	3.81	8.94	1804	0	32	114	13	101	29	68	165	412	624	75	16	155	0	1.77	6.32	0.72	5.6	1.61	3.77	9.15	22.84	34.59	4.16	0.89	8.59	1380	675	705	48.91	51.09	1470	1380	90	93.88	6.12	491200	1066	23.2999992370605	670	38	28	10	0	0	0	0	0	0	632	5.67	4.18	1.49	0	0	0	0	0	0	94.33	52017	53734	52936	46023	46731	22083	4033.33333333333	5533.33333333333	4370.30303030303	8867.27272727272	3694.54545454545	4160	108875	113036	106513	22750.303030303	40486.0606060606	22092.1212121212
"250171152599999362100"	"Census Tract 3621, Carlisle town, Carlisle town, Middlesex County, Massachusetts"	"Census Tract 3621, Carlisle town, Carlisle town, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001743"	""	""	""	""	"25"	"017"	"11525"	"99999"	"2599999"	"362100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171152599999362100"	""	""	"39536091"	"641968"	4870	4870	319.0311	15.2649711118353	15.51284	15.26497	0.2478652	98.4	1.6	4870	1133	315	2745	677	23.26	6.47	56.37	13.9	4870	4809	4234	19	0	431	0	10	115	61	41	10	0	0	0	0	10	98.75	86.94	0.39	0	8.85	0	0.21	2.36	1.25	0.84	0.21	0	0	0	0	0.21	3561	9	172	472	1302	1087	287	232	0.25	4.83	13.25	36.56	30.53	8.06	6.52	2420	15	150	498	8	136	39	92	191	608	460	128	62	33	0.62	6.2	20.58	0.33	5.62	1.61	3.8	7.89	25.12	19.01	5.29	2.56	1.36	1796	1671	125	93.04	6.96	1858	1796	62	96.66	3.34	743400	2001	39.7999992370605	1512	70	36	15	0	0	0	19	19	0	1442	4.63	2.38	0.99	0	0	0	1.26	1.26	0	95.37	70000	73558	42692	22396	14688	126042	8359.39393939394	6890.30303030303	20978.1818181818	10686.0606060606	29932.1212121212	129683.03030303	169514	190921	140511	11263.0303030303	12835.7575757575	27853.3333333333
"250171313599999317101"	"Census Tract 3171.01, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"Census Tract 3171.01, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001744"	""	""	""	""	"25"	"017"	"13135"	"99999"	"2599999"	"317101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171313599999317101"	""	""	"10394720"	"365016"	5639	5639	1405.035	4.01342400042008	4.154357	4.013424	0.1409335	96.61	3.39	5639	1188	763	2721	967	21.07	13.53	48.25	17.15	5639	5380	4994	0	0	255	0	0	131	259	231	0	0	0	0	28	0	95.41	88.56	0	0	4.52	0	0	2.32	4.59	4.1	0	0	0	0	0.5	0	4235	228	1120	851	1117	792	67	60	5.38	26.45	20.09	26.38	18.7	1.58	1.42	2909	17	231	409	76	140	136	127	312	431	771	120	65	74	0.58	7.94	14.06	2.61	4.81	4.68	4.37	10.73	14.82	26.5	4.13	2.23	2.54	2650	2121	529	80.04	19.96	2860	2650	210	92.66	7.34	313900	1037	42.2000007629395	1441	14	14	0	0	0	0	0	0	0	1427	0.97	0.97	0	0	0	0	0	0	0	99.03	47333	48366	29157	""	10278	""	2616.36363636363	2776.96969696969	7880	""	20295.1515151515	""	101313	105587	82969	11063.0303030303	9430.90909090909	22951.5151515151
"250171313599999317102"	"Census Tract 3171.02, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"Census Tract 3171.02, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001745"	""	""	""	""	"25"	"017"	"13135"	"99999"	"2599999"	"317102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171313599999317102"	""	""	"10922664"	"188673"	4221	4221	1000.886	4.21726432709341	4.290112	4.217264	0.07284705	98.3	1.7	4221	1092	689	1948	492	25.87	16.32	46.15	11.66	4221	4068	3483	0	0	474	0	44	67	153	141	0	0	0	0	12	0	96.38	82.52	0	0	11.23	0	1.04	1.59	3.62	3.34	0	0	0	0	0.28	0	2879	120	747	764	751	426	19	52	4.17	25.95	26.54	26.09	14.8	0.66	1.81	2108	0	76	302	123	196	147	141	121	336	447	75	58	86	0	3.61	14.33	5.83	9.3	6.97	6.69	5.74	15.94	21.2	3.56	2.75	4.08	1620	1253	367	77.35	22.65	1620	1620	0	100	0	337700	1249	27	1117	53	11	0	0	0	0	42	23	19	1064	4.74	0.98	0	0	0	0	3.76	2.06	1.7	95.26	43771	43214	45188	76406	43462	""	1789.0909090909	3127.87878787878	4187.87878787878	8850.30303030303	5896.36363636363	""	91338	111821	60250	7706.0606060606	6201.81818181818	5847.27272727272
"250171313599999317103"	"Census Tract 3171.03, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"Census Tract 3171.03, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001746"	""	""	""	""	"25"	"017"	"13135"	"99999"	"2599999"	"317103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171313599999317103"	""	""	"10216653"	"417730"	4780	4780	1211.761	3.944671944426	4.105958	3.944672	0.1612865	96.07	3.93	4780	1118	639	2266	757	23.39	13.37	47.41	15.84	4780	4703	4470	43	0	157	0	0	33	77	0	0	0	0	0	77	0	98.39	93.51	0.9	0	3.28	0	0	0.69	1.61	0	0	0	0	0	1.61	0	3374	110	608	917	959	606	101	73	3.26	18.02	27.18	28.42	17.96	2.99	2.16	2553	0	205	307	66	168	84	65	144	487	689	126	131	81	0	8.03	12.03	2.59	6.58	3.29	2.55	5.64	19.08	26.99	4.94	5.13	3.17	1725	1696	29	98.32	1.68	1744	1725	19	98.91	1.09	373100	1401	23	1387	25	0	25	0	0	0	0	0	0	1362	1.8	0	1.8	0	0	0	0	0	0	98.2	51019	51087	21625	112361	19432	125313	3492.12121212121	3324.24242424242	44438.1818181818	9787.87878787878	7827.27272727272	150573.939393939	124750	132976	85909	5817.57575757575	9892.72727272727	19695.1515151515
"250171313599999317201"	"Census Tract 3172.01, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"Census Tract 3172.01, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001747"	""	""	""	""	"25"	"017"	"13135"	"99999"	"2599999"	"317201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171313599999317201"	""	""	"5181416"	"35731"	2916	2916	1457.595	2.00055598713199	2.014352	2.000556	0.01379582	99.32	0.68	2916	728	398	1279	511	24.97	13.65	43.86	17.52	2916	2861	2735	42	0	69	0	0	15	55	55	0	0	0	0	0	0	98.11	93.79	1.44	0	2.37	0	0	0.51	1.89	1.89	0	0	0	0	0	0	1956	20	301	457	517	583	38	40	1.02	15.39	23.36	26.43	29.81	1.94	2.04	1388	0	38	238	20	123	96	20	47	225	422	63	15	81	0	2.74	17.15	1.44	8.86	6.92	1.44	3.39	16.21	30.4	4.54	1.08	5.84	996	985	11	98.9	1.1	1019	996	23	97.74	2.26	381000	2001	""	864	14	0	0	0	0	0	14	14	0	850	1.62	0	0	0	0	0	1.62	1.62	0	98.38	49962	48636	92625	42500	27500	""	4423.0303030303	5093.93939393939	49532.1212121212	58092.7272727272	12293.3333333333	""	132417	148879	72212	13759.3939393939	7172.12121212121	4826.66666666666
"250171313599999317202"	"Census Tract 3172.02, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"Census Tract 3172.02, Chelmsford town, Chelmsford town, Middlesex County, Massachusetts"	"ma"	"080"	"00"	"ACSSF"	"0001748"	""	""	""	""	"25"	"017"	"13135"	"99999"	"2599999"	"317202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"08000US250171313599999317202"	""	""	"5675475"	"28256"	3535	3535	1613.188	2.19131324160575	2.202223	2.191313	0.0109097	99.5	0.5	3535	827	350	1672	686	23.39	9.9	47.3	19.41	3535	3479	3248	0	0	188	0	33	10	56	56	0	0	0	0	0	0	98.42	91.88	0	0	5.32	0	0.93	0.28	1.58	1.58	0	0	0	0	0	0	2581	56	275	688	858	496	146	62	2.17	10.65	26.66	33.24	19.22	5.66	2.4	1672	0	36	303	20	105	55	43	124	308	507	52	70	49	0	2.15	18.12	1.2	6.28	3.29	2.57	7.42	18.42	30.32	3.11	4.19	2.93	1236	1212	24	98.06	1.94	1251	1236	15	98.8	1.2	425300	1575	50	1047	0	0	0	0	0	0	0	0	0	1047	0	0	0	0	0	0	0	0	0	100	42138	41809	87981	""	38594	""	3104.84848484848	3119.39393939394	28420	""	14297.5757575757	""	116632	136500	59286	3589.09090909091	6916.96969696969	24698.7878787878
